username,rating,comment
d*****e,5,Semuanya berfungsi dengan baik thank you seller👍🏻
ifan_mubarok123,5,Mantabb... Berfungsi semua
tutyhand,5,Bagus banget berfungsi dg baik
h*****q,1,"Ngakak , ditanya blututnya gak bisa , malah disuruh bawa ke tukang servis , kan g**lok , 
Kog ada hal hal yang semacam ini di dunia ini"
dp110691,5,"Mantap , recommended"
r*****9,5,sukaaa
1280ferzatindra,5,Josss
atikah.shobriatin,4,"Lumayan ini, buat latihan² gituu heee
Terimakasih 💌"
arikjancik,1,
junitanitamentawai,5,
triaiirawana,5,
rinidirga19,4,"Baik sih,  cuma micnya gak bisa di pake karena ternyata kabel yg di dalam sudah lepas dari sana jadi gak bisa buat karaoke 😥"
khaylila_zafira,5,Bagus sesuai deskripsi tp sayang FM radio nya gak bisa scan frekuensi jd suaranya cuma kresek” doang gk bisa dapet signal
amel061312,1,"awal' dateng di coba bisa tpi setelah itu mati pdhl udh di cas tpi ttp gabisa , micnya jg gabisa"
j3s7qecy_2,1,Kecewa banget barang dterima keadaan rusak gak bisa dinyalakan..gak sempat ke Vidio karna udah keburu dibuka sama anakku..
karlinaputriadnan,2,"kecewa karna mic yg 1nya lagi udah rusak. 
Harap di cek kmbali barangnya seblum d kirm mbak. 
Terima kasih"
evasrihardita,5,Baguuuss. Realpict. Sayangnya kurang keras dikit suaranya. Tp overall bagus kok. Gk ngecewain. Rekomen deh ♥♥
a*****2,2,Blututnya gak berfungsi mlh hp sya yg srh ganti pdhal ada hp 3 dan 3 3 nya tdk bsa trsmbung
a*****e,3,"Terima kasih sudah buat saya rugi 

Semoga tidak terjadi ke pelanggan lainnya 
Dikirim barang rusak pas mau direturn gak mau"
khunainatuszuhro,4,Bloutooth nya kok tdk bisa nyambung ya...sudah bolak balik gnti hp di coba ttp tdk bisa nyambung.
susantipujilestari,5,"alkhamdulillah sudah datang mendarat dengan aman,semoga berfungsi dengan baik sebagai mana mestinya semoga customer juga senang yah"
dackhiez,5,"Barang sudah di terima dg amn n baik, dan berfungsi dg baik.. terima kasih shopee n seller"
lulukkartikawati16,5,Mic nya kok GK bisa kak. Cuma bisa di buat bloetoot . Di buat radio GK bisa 😢
igedepriyanto,4,"Sepadan dengan Harga:sesui
Fitur Terbaik:sesuai"
p*****0,1,"Bener2 harga bawa rupa lah, jatuh dr meja belajar yg ga tinggi 1x eh langsung rusak😂"
h*****y,3,pas nyampek barang nya udah mati gak bisa di hidupin jadi masih harus di perbaikin sendiri hadueehh
qfib98bzw8,1,Maaf saya sangat kecewa sekali padahal saya udah beli k 2x mic nya gak berfungsi sama sekali
qoinsya,5,"Alhamdulillah cepat sampai nya.
Trim's mind🙏😇"
l*****l,3,Bgus . Cpt smpai . tp sdikit retak d bgian samping .. mungkin krna d perjalann .
s*****o,5,Thank you for sending the goods to the destination and hopefully durable and long lasting.
ah.zaen,5,"Fitur Terbaik:mantaaap

Mantaaap boa kuu"
a*****n,3,Mikrofon Dipakai stengah jam ok..tapi habis itu dicas dipakai lagi g bisa sama sekali
bongcha_official,3,Speaker gebrek.apa tidak d cek dahulu sblum d kirim.padahal pesanan orang..
6*****g,2,"Fitur Terbaik:gak nyala

Baru datang mau dicoba malah gak bisa hidup kecewwaa banget..."
ratnalestari97,5,"Sebelumnya prnah pesen dlm keadaan baik, tapi pesan lagi ini mic nya gak nyalaa😭😭"
bustomi_efendi,3,"Usb nya gak bisa, padahal sudah di cobain banyak kabel data.
Akhirnya Pakai Bluetooth"
aniss_citra.,4,"Tpii baterai nya cpt hbiis,, tpii its ok lah gpp,, sukses buat toko'y😇"
malindadamanik,3,Lumayan tapi salonnya yg didalem lepas
ady.hanifan11,5,Lumayan sih walopun bass nya kurang
yunidhilfa,1,Fitur Terbaik:mati gk berfungsi sama sekali cuma nyala lampu tok kalau di cas
yensiriftiawati,3,Kabel dalam nya putus dan tidak sempurna entah dari toko atau pengiriman nya kebanting banting
s*****i,5,Semoga laris manis dan awet soalnya kita jual lgi terima kasih...
bqparisaagisni,5,Yang penting dalam kehidupan sehari-hari yang terlalu besar dan panjang umur aku jkn yang
anhnurhidy,4,"Lumayan sih.. cuma mic nya berumur semalam saja, besoknya sdh gbs."
t*****7,3,Bluetooth dan USB tidak terdeteksi
lindazaqia07,1,Tolong Ya packing nya di tambahkan bubble wrap.biar mixnya ga pecah😠
dindinpecintaradensantri,5,Batrei lepas dri tempatnya gpp udh tak benerin mungkin waktu di kurir itu goyang2
s*****5,5,"Berfungsi dengan sempurna 👍👍👍
Maaf bukan foto produknya soalnya sudah dibawak sama ponaan"
eri.supri23,5,"Bagus sesuai pesanan,  lumayan buat ngajar di kelas,  sangat membantu."
e*****1,3,"Awalnya semuanya normal, tapi micnya cuman sekali pake abis itu mati."
afastore.27,5,"Asli kenceng, lucu ada mic nya, bagus worth it to buy"
u2vt0mlw3j,5,Barusan datang barang sdh d cba dn berfungsi smua dgn baik mksih shopee
rofiq_cell01,5,Maap ga sempat foto. Barang sesuai. Maksih yaaa. Rekomendet pokonya
prita170403,1,Tidak bisa digunakan dan penjual slowres dimintai ganntin rugii sangat mengecewakan!!!
wulandary2910,1,"Kok spikernya hidup kecuali sambil di cas ya, kecewa banget 😢"
e*****a,4,Bagus sekali pas aku cek juga nyala sangat rekomended harga segitu
zs8laswmnv,5,Bagus lah sesuai dg harga segitu lumayan buat hiburan suka banget
khozinur_r,5,Belum dicoba  tpi sdh yakin barang baik² saja karena sudah langganan
mitasuhartini33,1,Kecewa banget sih beli 2 yang 1 nya gaberfungsi sma sekali
chemmoet,1,Barang nya rusak tidak bisa nyala... hati2 kalo belindi sini
frd_skincare,2,Fitur Terbaik:baru dtg sudah eror .harus dbongkar .
sellyaprilyana20,5,"MANTAP REALPICT SUARA NGEBASS NYALA SMUA, SEMOGA SELALU AMANAH"
lestaryku12,3,"Sampai rumah speaker nya copot, tapi masih bisa di pakai."
mirna2908,5,"Alhamdulillah sudah ketemu, walaupun jasa pengiriman nyasar cukup lama"
bill_01,3,"radionya tidak bisa,mencari chanel tapi gak nyambung nyambung"
sheilaaw,2,Kenapa micnya ga bisa sihh dipakek kesel bngt gue🤨🤨
mirnawati_125,1,"tdk bisa digunakan dg baik, suaranya tdk bisa keluar"
arf110701,3,Bluetooth tida bisa dihubungkan dengan handphone alhasil hanya memakai flashdisk
com091,1,Karena barangnya yg datang rusak dan kalian jangan beli ges
ika.astriani,5,Tombol volume gk berfungsi kak selebihnya bagussss banget sukak2
7*****5,5,Bagus sekali sesuai harga terimakasih banyak seller sukses selalu
frans.31.08.2006,5,Udah datang dengan keadaan tidak rusak mantep lah pokoknya
restianalaily,5,Sepadan dengan Harga:okeeelah dgn hargaa mau beli lagi hehee
shasakinaaaa,5,pengirimannya lama 🤧 tp terima kasih paketnya dah sampe
baguzs06,2,"Sayang sekali barang nya tidak terdeteksi bluetooth nya,"
mohmohlisin,5,"Lebih hati2 kalau Peking,, menimalisir terjadi kerusakan barang"
noorhalimah042,5,"barangnya sesuai photo
suaranya keras 
suka banget semoga awet"
cb29jygok7,3,Untuk speker nya tidak bisa memutar musik dengak normal
mad_6,3,Jadi bintang 3 karena lepas speaker dalamnya mretel
idaaazka439,4,Sepadan dengan Harga:lumayan bagus buat karaoke di rumah☺️
zakariawahyuhidayat,4,"Pengiriman cepat tapi speakernya copot ,gimana ya??"
a*****a,5,"Fitur Terbaik:mantap
Sepadan dengan Harga:1.000.000

Mantap"
s*****0,4,"Sepadan dengan Harga:ya
Fitur Terbaik:ya

Terima kasih"
novitapurbaya,5,"Semua berfungsi dngn baik,,,,simpel bisa buat karaokean."
sumarniarjowilangun,5,Sepadan dengan Harga:mantap kak dapat harga 25rb😄😄😄
sik1p5r_r_,5,"Lucu..si kecil suka,tiap saat buat karaokean hehehehe..makasih"
my_munah,4,"mikrofonnya Ndak ada settingannya kak
suaranya mantul"
ibukmaa,5,"Sepadan dengan Harga:ya
Fitur Terbaik:semuanya

Mantul"
azkyanayla074,5,"Fitur Terbaik:tdk mengecewakn...
Sepadan dengan Harga:y"
yuyunbareb06,5,"Alhamdulillah 
Selalu realpict
Trimakasih kakak semoga selalu langganan
Trimakasih"
yanadani465,5,"Lngsung dibuat nyanyi si unyil .  
Alhamdulillah suka sekali"
qonieta22516,5,
nila_agusthina,4,
nasiahulfa12,4,Maaf bluetooth nya gak bisa conek
megaanjarkusumawardani,1,"Fitur Terbaik:ok
Sepadan dengan Harga:worth it"
pirateking960,5,"Praktis, murah, mudah dibawa kemana aja ✨👍😘"
zuli_na3,5,Puas sekali trimakasih.
muhammad_aris278,4,Sesuai lah sama harganya
l*****h,5,Mantap gan👍👍👍
yantieapik,1,Barangnya mati
r6qtmts1wf,4,Mantap
yatie448,5,
osf_cdlka9,5,
haigd182827,5,
lia0643000ulfa,5,
guez79,5,
guez79,5,
guez79,5,
ulbh_ceibr,4,
dendheeny,5,
herman_urif,5,
d*****2,5,Fitur Terbaik:okee
5ai4nhy662,4,Fitur Terbaik:pokoknya okelah😊
d*****a,5,Keren aku dah 2 kali beli ini. Normal semua. Lumayan deh buat anak2 belajar berani tampil. Makasih seller
m*****4,5,Aman semua lancar jaya berfungsi semua
vivikurniawati86,5,Bagus bisa d pakai dan jga udh d pakai anak ku senang
vita_oktaviasari,5,"Alhamdulillah .. sampai dengan baik 
Siipppp realpeact dan bisa digunakan👍👍"
u*****y,5,Mohon maaf foto tidak sesuai keburu di ambil customer terimakasih
dapursejahtera1,5,maksih sudah Dateng DNA bagus bbgt semoga langganan yaa disini
hasana.riani,5,
titikkcempluk,5,
benny_rockerz,5,
casela_racing_store,5,"Fitur Terbaik:bagus kaaa .

Pengiriman cepat  .."
siti_luwama,5,
nyonyaeaakadiadi,5,Bagus sudah orderan kedua kali dbsbhshsvsvvsvsbsbsbsbbsbsbsrbhehd
s*****e,5,Mmaap foto gak sesuai.. tp bagus kok murah lagi.. nex order lagi
a*****n,5,Uhh bagus sekali untuk seharga segitu pokoknya mantap thanks buat tokonya 💗💗
n*****1,5,Okelahh
maemunah050,5,
efa2022419,5,
widanisha,4,
eko_dlobit_umam,5,"Harga murah, anak gembira"
c1de2ivs6i,5,Fitur Terbaik:terbaik
ryavbgcerx,5,
dwiputrirateh,5,
arifaharifah060,5,
oktavianasyamsuri,4,
yantomalindo,5,
dewiputri972,5,"Barang sesuai pesanan, respon baik."
ferrydwiseptianto,5,"Pengiriman cepat 👍🏻
Okeii lah👍"
has120478,5,"Fitur Terbaik:baik

Mantap"
mohiqbalhasyim,5,Wahhh bagus banget ini mah dengan harga 50k😭🥰🥰
mohyusup035,5,Sesuai pesanan
yhecapuspitaputriudytiya,3,
nabillarachmandani,4,
maryamarosbaya,5,
rahmatiqbalkristanto,5,
yahyamobarok99,4,
lusmaningsih,5,
triwijayanti096,5,
yantieapik,5,Fitur Terbaik:baik
cendetcendet174,1,Menyesal saya membeli produk ini tdk berfungsi
soimsoim843,4,Sepadan dengan Harga:sesuai harga
ujaijai883,5,
maimunahsahdia,5,Bagus semua sudah beli 3x barang siip
a*****a,5,Bagus barang nya alhamdulillah gak cavat
sandraivoni,5,Sepadan dengan Harga:top
ferianjuli,5,Fitur Terbaik:kecil tapi volume ok
yandipatir,5,Mantap sesuai pesanan
syamsukdinsyamsukdin,5,"Sepadan dengan Harga:baik

Baik sesuai harga"
hanafi6,5,Aku tak pernah mengecewakan aku walaupun kita bukan orang yang
dinayasyauqia746,5,
yanirosida,5,
a1e0__voco,4,"Fitur Terbaik:bagus

Lumayan kecil tp bagus"
sriastutisriastuti170,4,
juniatinhia,5,
khamimthohari820,5,Suaranya mantab
meilaadzkia,1,Gk bisa digunakan
rohimahwess,5,Terimakasih
bayseptian008,5,Lumayan lah
hottopmarkotop,5,Ok
handaka01,5,Mantap
u*****8,5,
isabella_bayu18,5,
dilaaulya12,5,
jejealiva89,5,
farhan243008,5,
dae_putra,5,
rezafebriandika,5,"Fitur Terbaik:oke
Sepadan dengan Harga:oke"
anazzkhayrunnaz214,5,"Fitur Terbaik:baik
Sepadan dengan Harga:cocok"
sapna_na,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepdaan"
evi_purwaningrum0305,4,"Fitur Terbaik:oke
Sepadan dengan Harga:baik"
coztwinarsihchayadi,5,"Fitur Terbaik:oke
Sepadan dengan Harga:okee"
zackykuk.31,3,produk sesuai real pict tapi gagang patah..😥
friskamaya12,5,"Fitur Terbaik:baik

Pengiriman cepat barng sesuai"
nurul170891,5,"Fitur Terbaik:baik

sesuai dan pengirimanxa cept"
draww22,4,Bagus barang nya ramah orang nya
vianidyah,5,"Bagus kak, terimakasih yaa
Mohon maaf sebelumny utk dokumentasi tdk sesuai"
w*****2,5,"Cakepp bangett 
Terimakasih
Sukaa bangett ayah akuu
Memuaskan sekali Suak suka"
nofia173,5,
riajovian,5,Bagus tpi maaf GK sesuai barang nya
h*****n,4,Bagus tp sayang pengiriman lama 😓
pressinyo,4,"Sepadan dengan Harga:iya

Lumayan"
ernatangguh,5,"Belum dicoba karna saya kasih ponakan, semoga berfungsi dengan baik ya. Makasi"
dhistin99,5,"maaf gambar ga sesuai, barangnya udh diambil
overall bagus bgttt si ini"
kansa_kenbi,5,"Ok bagus bgt,,,...trimakasih"
m*****y,5,Sangat bagusss
4ajrz78u9r,5,Mantap
lailatul_2111,5,Order ke2 kali nya lebih bagus . Maaf fto nya gk ada udah diambil keponakan
dandysidy,5,Realpict pake babgets aku suka aku suka ya aku suka ya aku suka sekalii maaciw
komang.winastra,4,"Belum dibuka,ada yang nitip, mudah mudahan berfungsi dengan normal dan awet"
i*****i,5,Maaf poto dan pidionya gak sama udah di bawa sama orangnya hehehe
septiani2992,5,"Fitur Terbaik:baik
Sepadan dengan Harga:ok"
tofazaydan9820,5,"Fitur Terbaik:baik
Sepadan dengan Harga:ok"
khoirulhanafi103,4,"Fitur Terbaik:baik
Sepadan dengan Harga:iya"
naniakh_98,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok"
alfariski730,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:murah"
3146184lw0,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:cocok"
ayunienepesegk,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:baik"
saroyaajalah,5,"Fitur Terbaik:relpict
Sepadan dengan Harga:bagus"
peje23,5,"Fitur Terbaik:sdh di cek aman

Pack rapi"
gilangjoy102,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:murah"
nurul09nu,5,barang nya top lah..mic nya juga berfungsi
q*****h,5,"Fitur Terbaik:mantap
Sepadan dengan Harga:murah"
dhechikaputri,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:cocok"
1yivep6_o6,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok"
dannmalmsteen,5,Mantap
mandajayajaya963,5,"Fitur Terbaik:bagus

Anak 2 syuka🤣"
adeariliakristi,5,Pengiriman cpt. Barangnya mantul. Mksh seller
byy.store.id,5,Barang bagus berfungsi dengan baik. Terimakasih 🥰
septinsep,5,"Suaranya jernih. Micnya berfunsi dgn baik,"
mastarnho,5,Rekomendad toko. Barangnya bagus. Mantab.
nuriputriw_,5,Pengirimannya cepet banget. Barangnya juga oke🤗
r*****4,5,"Pengiriman cepat, barang bagus, semoga awet"
rinicrp745,5,Barang sudah sampai dn suara nya juga bagus
ira.abi.melo,5,good. pengiriman cepet. produk bagus.
wiewiekbundaeriawiewiekb,4,pengiriman cepat bagus barang y suka pokok y
rifqirizaldi88,5,
ayurahmawati1996,5,
rina_hambarwati,5,"Barang bagus👍
Pengiriman cepat
Kurirnya 👍"
iwandahlan157,4,Fitur Terbaik:bagus untuk harga segitu
vincent95,5,👍 lumayan harga segitu kualitas terbaik 👌🏼
fandi_joenatcha,5,Barang bagus dan berfungsi. Terima kasih
aryaseptiandika,5,kualitas ny sngt bagus dan oke 👍🏿
batik_putratunggal,5,Barang sangat bagus dan pengiriman cepat
maulul123,5,Fitur Terbaik:bagus harga segitu
felliciagracemiswantoro,5,"Barang bagus , suaranya juga kenceng"
e1dcfa1jcv,5,Mantap dan abng kurir ny best
idhakumalhawidayanty,5,"Mantul harga terjangkau, barang bagus"
fardat.maulana,5,"Fitur Terbaik:lengkap
Sepadan dengan Harga:murah"
sasiwulan37,5,Pesanan cepat dan barang nya bagus
septianahmad.r,5,Barangnya bagus dan suaranya jernih
lhisalatala,4,Barangnya bagus suaranya lumayan kuat
z*****9,5,Alhamdulillah sudah sampai barangnya
windasari794,5,Fitur Terbaik:bagus
iksandm,5,Barang oke
arieshandy19,5,Barang bagus sesuai pesanan
indrowidi22,5,Barang bagus mantap 👍
rizkiatustr,5,
joyairborne,5,
iqbalhaqqi01,5,
dini.kusni,5,
anis_azka08,5,"Nyala,,,suara kenceng"
vjxtkjxjt,5,Fitur Terbaik:bagus
isnaini_redismotor,5,Barang ok aman pokoknya
dyahanaaa,5,Fitur Terbaik:baik
30.06.93,5,Sepadan dengan harga
ichamaldini,5,Suaranya kencenggg masyaallah
lusiatriwahyuni575,4,Bgus produkx
eniwudiastuti,5,Pengiriman cepat barang sesuai realpict suara ok
d*****6,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:worth it"
dwidiyawati,4,Pengiriman cepet bgt n kurir ramah..
petanimodern1,4,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Ok"
8w6zrm8haq,5,"Sepadan dengan Harga:ok
Fitur Terbaik:lumayan"
virg_taurus,5,"Sepadan dengan Harga:puas
Fitur Terbaik:top"
utaminurmastuti,5,"Fitur Terbaik:sesuai
Sepadan dengan Harga:murah"
santianti23567,4,"Sepadan dengan Harga:bagus

Suara bagus"
mjs_5k75xw,5,Barangnya bagus dan harganya affordable
evicsnhph1,5,"Fitur Terbaik:ok
Sepadan dengan Harga:baik"
ren1685cac,4,"Sepadan dengan Harga:sepadan
Fitur Terbaik:ok"
muhamadulloh270,1,Fitur Terbaik:barang aman bagus bos
97na25qqo1,4,"Fitur Terbaik:bsik
Sepadan dengan Harga:murah"
halimatussholiha662,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:baik"
latifahapriliani66,5,Bagus ga kecewaaa 2 kali beli seneng makasih banyak yahh 🥰😍🤩
heniwahyuni677,5,Sepadan dengan Harga:barang bagus
mey_laia05,5,"Sepadan dengan Harga:bersahabat

Imut"
rfnnis14d9,1,"Sesuai harga,.brg normal."
p*****k,5,"Fitur Terbaik:p
Sepadan dengan Harga:p

P"
a*****q,4,Oke lah tuk hrg segitu bs buat main dengar ank2
s*****l,5,"Bagus,,,murah,kualitas jempat ke atas😄"
mamaeazriel,5,"Fitur Terbaik:yes
Sepadan dengan Harga:iya"
buddybuddy549,5,"Fitur Terbaik:bagus

Mantap banget dah pokok nya"
sitishafiyah79,5,"Fitur Terbaik:Ok
Sepadan dengan Harga:sepadan"
insan1y,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:iya"
s*****n,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sesuai"
n*****i,5,"Sepadan dengan Harga:baguss, bonus mic juga"
nadenpramudya,5,"Fitur Terbaik:baikk
Sepadan dengan Harga:sepadan"
dhebieyuyun01,5,"Bagus ,mic nya jg berfungsi dgn baik🥰"
,3,"Fitur Terbaik:ok
Sepadan dengan Harga:ya"
wildannizam110,5,Sepadan dengan Harga:murah ya buwat ank kecil
,5,Sesuai harga.fast delivery...tq so much
07ian,3,Brang sih ok. Cuman lambat waktu.. dikitt
xawkalca44,5,Bagus usah 2x beli. Pengiriman cepat banget
septyana_14,3,"Fitur Terbaik:baik dn praktis

Kurir slowrespon"
marinadwi2889,5,"Maaf baru nilai,barangnya bagus sesuai pesanan"
yudisbima241,4,"baik dan bisa dipake,bas nya lumayan"
tubunimarbun525,5,Bagus barang ny sesuai saya pesan mbak.😊😊👍👍👍
x*****w,5,brang sesuai di gambar ya kualitas oke
muhkles123,5,"Sepadan dengan Harga:murah bgus

Mntap"
dinifitriyani73,5,Ga sempat Poto .pokonya barangnya bangus
r*****2,5,Siip top suara keras..murah lagi
usser_01,5,Fitur Terbaik:sesuai pesanan trimakasih kak
wayantelaga555,5,Makasi kak paket sudah saya terima.
vinna.im,4,"Okeee
Pengeras suara standar sesuai harga 🥰🥰🥰"
dedeh270370,5,Sepadan dengan Harga:pas ama harganys
yasintamila,5,"Barang nya bagus,dan semua  berfungsi"
aprilianursanti_olshop,5,"Bagus dan murah harganya,trima kasih"
tutikwackenz,5,Fitur Terbaik:Bagus boss. Mantuuuulll
a*****6,4,"Lumayan bagus lahh
Pokoknya produknya the best"
hipdan,2,Barang udah sampae bagus sesuae pesanan .
400cdr5fl9,5,Fitur Terbaik:lumayan lh sip
parwata16,5,"Fitur Terbaik:sesuai

Sepadan banget"
ilyasakbar_,5,"Barang sesuai foto, pengiriman cepat"
j*****7,4,"Fitur Terbaik:bagus

Sesuai harga"
aryarifqinurkusuma,5,Fitur Terbaik:berfungsi dengan baik
dfbxjsmncx,5,Makasih kk paket ny dah nyampe
toy6x2hnju,5,Fitur Terbaik:sesuai pesanan terimakasih
amaliazhafarin12,5,Bagus.. Suara nya juga lumayaan
ronayronay311,1,Terima kasih pesanan sudah sampai dirumah
rzeta,5,"Sesuai ekspektasi, cepet pengirimannya...."
dwi0290,5,"Keren abis,, suara jg bagus"
lonardositorus,5,Ntaps sesuai pesanan pengiriman lumayan cepet
pc8v6c24ya,5,Makasih barangnya sudah sampai bagus banget
wlx3aist0f,5,Sangat bagus dengan harga terjangkau sippp
xi5veto85u,5,pesanan sudah mendarat dengan selamat🙏
ramadhanadipati,5,Terimakasih sae barang nya udah sampe
encfogw_p3,5,Bagus barang nya dan murah ☺️
meri_571,4,Lumayan lah untuk harga segitu👍
lulukfirdaus45,4,Lumayan lah dengan harga segitu..
suryadidiariyadi,4,"Fitur Terbaik:baik

Sepadan"
uj1iy59i52,5,Kualitas produk sangat baik.. Mantap
sucidarwati,5,Bagus spikernya... Sukak..
fallinizza,4,Sesui pengrimn cepat sangat puas
miftah.1994,5,Sepadan dengan Harga:murah
arif_rozi12,5,Fitur Terbaik:bagus kak
nada.annisa99,5,Fitur Terbaik:cocok sekali
bella_febriani22,5,Kualitas sesuai harga bagus sih
tbk_123,5,Sepadan dengan Harga:ok
inaputri27,5,Bagussss bgt amanah tokonya 👍👍👍😘
rizkatriozr,5,Fitur Terbaik:sangat baik
inziah9499,3,Sepadan dengan Harga:sepadan
so1n4vi377,4,Lumayan lah buwat harga Segitu
wahyunanikrasya,5,Baguuus....suaranya jos...
mamaeazriel,5,Alhamdulillah barang nya bagus...
tutik.rohmawati1981,5,Fitur Terbaik:bagus banget
s*****f,5,Sepadan dengan Harga:terjangkau
b68xh49uvb,5,"Fitur Terbaik:sip

Bagus"
usaharumahan988,5,"Fitur Terbaik:sesuai

Good"
distro2putra_0606,5,"Barang,,berfungsi dgn baik"
norsyamsiyeh,5,Keren kecil tapi suaranya mantap
isti_maulida89,5,Lumayan bagus dg harga segitu
6eyc6db_72,5,Sepadan dengan Harga:bagusssssssss
nyonyahamsixs,5,Produknya bagus sesuai dgn pesanan
mdb9qisq58,5,Fitur Terbaik:mantuullll maseehhh
a*****i,5,Barang bagus dan sesuai pesanan
nabilanatasya273,5,"Fitur Terbaik:Baik

Sepadan"
komanhabibmaulana,5,Ok bos masuk barange sip
ninaimma,3,alhamdulillah barangny sdah sampai...
muhammadkori278,3,Barang datang dgn kondisi baik
kusuma1199,4,"Sudah datang ,, oke sih aman semua"
b*****o,5,Mantap tapi kok enteng banget ya?
afcalia,5,"Bagus, berfungsi dengan baik"
uf362247,5,Mantap. Sangat puas sekali
c*****4,5,Berfungsi dengn baik 👍👍
diniindrawardayaniii,5,Sepadan dengan Harga:suara keras
t*****y,5,Real pick trimakasih 😁
langgar_anum91,5,Bagus.  Sesuai harganya
y*****i,5,"Mantab, murah!!!"
nicestore9,1,Tidak berfungsi sama sekali
x148uvgo52,4,bagus anak suka
abdwahidqudro,5,Mantap bosQ👍🏻👍🏻👍🏻
faum.05,5,"Sip mantap
Recommended"
ofuc4wjqjw,5,Bagus polll 👍
adawiyahwiyah876,5,Lumayan bagus
aysfhacollection,5,Ok bgt
kutsiyahkutsiyah113,5,Mantap gan
tcep7hl59w,5,Mantap......
bagassedwia,5,Seauai espektasi
8zc9cjlyci,4,Bagus banget
adhihidayat646,5,Ok sayang
majiidmaungbodas0911,5,Okay baik
dwikurniawan8591,5,Mantap
ikazuliatul,5,Lengkap
almira_shop31,5,mantap
9v9snitox7,5,
nurotulayuni,5,
gmrcr_s_cy,5,
ahmmdagng123,5,
normabrb803,4,
soimsoim843,5,
dhevyliaapl,5,
zuhail_17,5,
lutfiulfa241,5,
8cpj1evqh0,5,
pijarj4y4,5,
kangsaleem1234,5,
globalstore99,5,
a*****_,5,
alvin05112017,5,
bayhakiecaezarpartii,5,
14_8seisui,5,
tcep7hl59w,5,
emgj8wenv_,5,
fardaah,5,
refrianti70,5,
t*****4,5,
ika12_ratna,5,
tiarahell,5,
fitryseren,5,
nikekrisdwiyanti,5,
praasss19,5,
badruz.hokya.121,5,
morosenengmlg,5,
dianpusfitasari89,5,
widiarmiati,5,
ansanrk_23,5,
affan070317,5,
yayukdewilestari,5,
budiraka23,5,
anisatara950,5,
y8_ep_q5w_,5,
sokhibul_hikam,5,
timothee95,5,
nissaqnissaq023,5,
hajir160991,5,
javanica_99,4,
bilqis5j6o2,4,
mazzkhadafi,5,
septipurnamasari283,5,
anggidoank45,5,
nesyaarifin,4,
a*****h,4,👌👌👌👍👍👍🙏🙏🙏
h*****u,5,
apri_mediani19,5,
rekycahyadi07,5,
rikhanovitha,5,
5*****r,5,
niandi_05,5,
miftachuljannah684,5,
k*****i,4,
alexsandrean906,5,
19farid19,5,
d*****i,5,
indahlufi,5,Fitur Terbaik:baik
iwanbordunkmey,5,"Fitur Terbaik:ok Sik

Tapi mix nya nggak hidup"
11tutik,5,Pesanan sdh smpai 7an dgn aman.mksh seller
rahayusetianingsih1,5,"Sepadan dengan Harga:makasih kaka , sukses slalu"
mohnikohendriawan,5,"Sepadan dengan Harga:harga murah

Oke mantap"
candrahafid160,4,Lumayan bagus dan cpt pengiriman ega
aniekrinawati,5,Bagus sesuai gambar harga murah sekali
cw0qcfm59q,5,cukup bagus lah dengan harga segitu
nurrrifada,2,Pengiriman lama banget .....mayanlah barang oke
bqsraywlndribqsraywlndri,4,"Sepadan dengan Harga:oky banget

Bagus"
pikesateayam22,5,"Sepadan dengan Harga:sangat sesuai

Memuaskan"
rendraku2703,5,Sepadan dengan Harga:barang bagus mantap
raranauraarlianii,4,Sepadan dengan Harga:barang sudah sampai
6h7lnuxq6t,4,Sepadan dengan Harga:mantap deh pokonyaa...
ririncyank23,5,Barang bagus keren pokoknya suka
i*****6,2,"Mic tidak bisa nyala,,speaker lumayan"
diajanitra,5,"Bagus, suara kenceng, murah lagi"
ummuabdurrahmanfaqih,5,Fitur Terbaik:top is the best
k*****y,5,Barang berfungsi dengan baik 👍
dwiwuryanti040,5,Worth it buat harga segitu
rossiyana2003,4,Sepadan dengan Harga:cocok sama harganya
nellyseptia_,1,"Sepadan dengan Harga:ok
Fitur Terbaik:kurang"
v414p4wnuu,5,"Baguss👍
Suaranya kenceng"
nadinayuuu,5,Fitur Terbaik:siiip siiip
albysus00,5,Fitur Terbaik:baik
naufalassyauqi2509,5,"Puas deh.. 
Anak saya suka.. 
Semoga awet dah"
salsawong,5,puas bangeeettt lebih dr yg di harap kan 🥰🥰
r*****o,5,"Bagus, berfungsi dengan baik."
a*****6,5,Mantap. Thanks kak🙏
1hcgqc0dq0,5,Baguus terimakasih next order lg
t*****y,4,Barang sesuai trimakasih 😊
4ap9safkcq,5,"sesuai dengan harganya,"
